prev2_op,prev1_op,curr_op,next1_op,next2_op,op1,op2,is_alu,is_branch,is_mem,mem_read,mem_write,has_imm,reg_dependency,t_states,diagnostic_label
CMP,OR,SHR,INC,CMP,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,SHR,INC,CMP,SHR,BP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,INC,CMP,SHR,DEC,CX,SP,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,CMP,SHR,DEC,POP,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CMP,SHR,DEC,POP,INC,CX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,DEC,POP,INC,INC,SP,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
DEC,POP,INC,INC,DEC,BX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
POP,INC,INC,DEC,ADD,DI,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,INC,DEC,ADD,AND,[BX],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
INC,DEC,ADD,AND,INC,AX,1234H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
DEC,ADD,AND,INC,XOR,AX,[BX],1,0,1,1,0,0,1,8.0,MEMORY_BOUND
ADD,AND,INC,XOR,CALL,[DI],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
AND,INC,XOR,CALL,MOV,BP,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
INC,XOR,CALL,MOV,RET,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,CALL,MOV,RET,LEA,DX,0001H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
CALL,MOV,RET,LEA,CMP,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
MOV,RET,LEA,CMP,SUB,[BX],SI,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
RET,LEA,CMP,SUB,JMP,AX,CX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,CMP,SUB,JMP,NOP,CX,[DI],1,0,1,1,0,0,1,8.0,MEMORY_BOUND
CMP,SUB,JMP,NOP,DIV,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SUB,JMP,NOP,DIV,MUL,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JMP,NOP,DIV,MUL,SHR,SP,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
NOP,DIV,MUL,SHR,JZ,[BP],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
DIV,MUL,SHR,JZ,JZ,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,SHR,JZ,JZ,LEA,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,JZ,JZ,LEA,CALL,SHORT_LABEL,,0,1,0,0,0,0,1,4.0,DATA_DEPENDENCY
JZ,JZ,LEA,CALL,XOR,DX,AX,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
JZ,LEA,CALL,XOR,SHR,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,CALL,XOR,SHR,POP,BP,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
CALL,XOR,SHR,POP,CALL,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,SHR,POP,CALL,MOV,DI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
SHR,POP,CALL,MOV,MUL,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
POP,CALL,MOV,MUL,SUB,[BX],DI,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
CALL,MOV,MUL,SUB,LEA,DI,,1,0,0,0,0,0,1,122.0,DATA_DEPENDENCY
MOV,MUL,SUB,LEA,JMP,[BP],SP,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
MUL,SUB,LEA,JMP,ADD,[BX],BP,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
SUB,LEA,JMP,ADD,ADD,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,JMP,ADD,ADD,NOP,BX,[DI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
JMP,ADD,ADD,NOP,INT,[DI],AX,1,0,1,0,1,0,1,10.0,MEMORY_BOUND
ADD,ADD,NOP,INT,JNE,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,NOP,INT,JNE,TEST,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
NOP,INT,JNE,TEST,CMP,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
INT,JNE,TEST,CMP,JMP,CX,1234H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
JNE,TEST,CMP,JMP,SHL,BX,[BX],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
TEST,CMP,JMP,SHL,SHR,FAR_LABEL,,0,1,0,0,0,0,0,18.0,CONTROL_FLOW_HAZARD
CMP,JMP,SHL,SHR,AND,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JMP,SHL,SHR,AND,SUB,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,SHR,AND,SUB,PUSH,DI,00FFH,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
SHR,AND,SUB,PUSH,ADD,[BP],AX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
AND,SUB,PUSH,ADD,OR,[BX],,0,0,1,1,0,0,0,6.0,MEMORY_BOUND
SUB,PUSH,ADD,OR,NOP,AX,AX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,ADD,OR,NOP,OR,SI,[DI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
ADD,OR,NOP,OR,ADD,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,NOP,OR,ADD,AND,DI,00FFH,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
NOP,OR,ADD,AND,SHR,DI,[DI],1,0,1,1,0,0,1,8.0,MEMORY_BOUND
OR,ADD,AND,SHR,PUSH,BX,[DI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
ADD,AND,SHR,PUSH,MUL,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,SHR,PUSH,MUL,LEA,SP,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
SHR,PUSH,MUL,LEA,MOV,BP,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
PUSH,MUL,LEA,MOV,INC,[BP],DX,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
MUL,LEA,MOV,INC,JMP,BX,DX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,MOV,INC,JMP,RET,SI,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MOV,INC,JMP,RET,LEA,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,JMP,RET,LEA,ADD,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JMP,RET,LEA,ADD,OR,SI,[BX],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
RET,LEA,ADD,OR,PUSH,CX,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
LEA,ADD,OR,PUSH,PUSH,SI,CX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,OR,PUSH,PUSH,PUSH,DI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
OR,PUSH,PUSH,PUSH,INT,[SI],,0,0,1,1,0,0,0,6.0,MEMORY_BOUND
PUSH,PUSH,PUSH,INT,SHR,SI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
PUSH,PUSH,INT,SHR,XOR,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,INT,SHR,XOR,INC,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INT,SHR,XOR,INC,SHL,SI,1234H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
SHR,XOR,INC,SHL,JZ,CX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,INC,SHL,JZ,POP,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,SHL,JZ,POP,CMP,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,JZ,POP,CMP,NOP,DI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
JZ,POP,CMP,NOP,DIV,SP,1234H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
POP,CMP,NOP,DIV,INT,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CMP,NOP,DIV,INT,OR,BP,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
NOP,DIV,INT,OR,NOP,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DIV,INT,OR,NOP,TEST,BX,[BP],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
INT,OR,NOP,TEST,ADD,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,NOP,TEST,ADD,SHR,CX,00FFH,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
NOP,TEST,ADD,SHR,CALL,[BX],BP,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
TEST,ADD,SHR,CALL,INC,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,SHR,CALL,INC,AND,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,CALL,INC,AND,POP,SP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CALL,INC,AND,POP,DIV,[SI],AX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
INC,AND,POP,DIV,LEA,BP,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
AND,POP,DIV,LEA,ADD,SP,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
POP,DIV,LEA,ADD,MUL,BX,[DI],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
DIV,LEA,ADD,MUL,CALL,DX,1234H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
LEA,ADD,MUL,CALL,AND,CX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
ADD,MUL,CALL,AND,MUL,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,CALL,AND,MUL,DEC,SP,1234H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
CALL,AND,MUL,DEC,JZ,BX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
AND,MUL,DEC,JZ,MUL,SP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,DEC,JZ,MUL,OR,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,JZ,MUL,OR,DEC,CX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
JZ,MUL,OR,DEC,POP,DX,SP,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,OR,DEC,POP,CMP,BP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,DEC,POP,CMP,MOV,BX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
DEC,POP,CMP,MOV,DIV,SI,SP,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
POP,CMP,MOV,DIV,PUSH,CX,0001H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
CMP,MOV,DIV,PUSH,TEST,DX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
MOV,DIV,PUSH,TEST,DIV,[BP],,0,0,1,1,0,0,0,6.0,MEMORY_BOUND
DIV,PUSH,TEST,DIV,TEST,BX,[DI],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
PUSH,TEST,DIV,TEST,AND,SI,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
TEST,DIV,TEST,AND,SHR,SP,1234H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
DIV,TEST,AND,SHR,RET,[BX],SP,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
TEST,AND,SHR,RET,TEST,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,SHR,RET,TEST,MUL,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,RET,TEST,MUL,JNE,CX,[BX],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
RET,TEST,MUL,JNE,SHR,CX,,1,0,0,0,0,0,1,122.0,DATA_DEPENDENCY
TEST,MUL,JNE,SHR,SUB,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,JNE,SHR,SUB,DEC,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,SHR,SUB,DEC,INC,SI,DX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,SUB,DEC,INC,TEST,SI,,1,0,0,0,0,0,1,4.0,DATA_DEPENDENCY
SUB,DEC,INC,TEST,XOR,CX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,INC,TEST,XOR,SHR,[BX],CX,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
INC,TEST,XOR,SHR,POP,BX,DI,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,XOR,SHR,POP,POP,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,SHR,POP,POP,JMP,SP,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
SHR,POP,POP,JMP,OR,[SI],,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
POP,POP,JMP,OR,DEC,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
POP,JMP,OR,DEC,AND,SP,AX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JMP,OR,DEC,AND,AND,[DI],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
OR,DEC,AND,AND,MOV,SI,0001H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
DEC,AND,AND,MOV,TEST,DX,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
AND,AND,MOV,TEST,CMP,SI,[DI],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
AND,MOV,TEST,CMP,OR,BX,1234H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
MOV,TEST,CMP,OR,NOP,DX,DX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,CMP,OR,NOP,TEST,BP,AX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CMP,OR,NOP,TEST,MOV,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,NOP,TEST,MOV,SHL,AX,AX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
NOP,TEST,MOV,SHL,DEC,DI,0002H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
TEST,MOV,SHL,DEC,RET,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MOV,SHL,DEC,RET,MOV,[BP],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
SHL,DEC,RET,MOV,OR,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,RET,MOV,OR,JNE,SI,DI,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
RET,MOV,OR,JNE,ADD,SP,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
MOV,OR,JNE,ADD,LEA,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,JNE,ADD,LEA,LEA,DX,[DI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
JNE,ADD,LEA,LEA,RET,SI,AX,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
ADD,LEA,LEA,RET,CMP,DI,[BP],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
LEA,LEA,RET,CMP,CALL,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,RET,CMP,CALL,SHL,[DI],DX,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
RET,CMP,CALL,SHL,RET,FAR_LABEL,,0,1,0,0,0,0,0,18.0,ALU_OPTIMAL
CMP,CALL,SHL,RET,OR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CALL,SHL,RET,OR,OR,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,RET,OR,OR,RET,[SI],SI,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
RET,OR,OR,RET,NOP,[BX],BX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
OR,OR,RET,NOP,SUB,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,RET,NOP,SUB,SUB,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
RET,NOP,SUB,SUB,XOR,SI,1234H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
NOP,SUB,SUB,XOR,DIV,DX,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
SUB,SUB,XOR,DIV,JZ,[SI],BP,1,0,1,0,1,0,1,10.0,MEMORY_BOUND
SUB,XOR,DIV,JZ,TEST,DX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
XOR,DIV,JZ,TEST,AND,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
DIV,JZ,TEST,AND,CALL,DI,BX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,TEST,AND,CALL,OR,SI,DX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,AND,CALL,OR,CALL,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,CALL,OR,CALL,POP,SP,1234H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
CALL,OR,CALL,POP,INT,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,CALL,POP,INT,SUB,CX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
CALL,POP,INT,SUB,SHL,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
POP,INT,SUB,SHL,XOR,SP,CX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INT,SUB,SHL,XOR,XOR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SUB,SHL,XOR,XOR,TEST,DX,AX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,XOR,XOR,TEST,SUB,SP,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
XOR,XOR,TEST,SUB,AND,CX,SP,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,TEST,SUB,AND,XOR,BX,[BX],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
TEST,SUB,AND,XOR,POP,BP,1234H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
SUB,AND,XOR,POP,DEC,BP,BP,1,0,0,0,0,0,1,4.0,DATA_DEPENDENCY
AND,XOR,POP,DEC,OR,[SI],,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
XOR,POP,DEC,OR,XOR,[BP],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
POP,DEC,OR,XOR,ADD,[DI],DI,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
DEC,OR,XOR,ADD,MUL,SP,[BP],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
OR,XOR,ADD,MUL,SHL,SP,1234H,1,0,0,0,0,1,1,4.0,DATA_DEPENDENCY
XOR,ADD,MUL,SHL,NOP,BP,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
ADD,MUL,SHL,NOP,DEC,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,SHL,NOP,DEC,MOV,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,NOP,DEC,MOV,AND,SI,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
NOP,DEC,MOV,AND,TEST,DX,SI,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,MOV,AND,TEST,SHL,BX,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
MOV,AND,TEST,SHL,JZ,[BX],AX,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
AND,TEST,SHL,JZ,LEA,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,SHL,JZ,LEA,POP,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,JZ,LEA,POP,SHL,AX,DI,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
JZ,LEA,POP,SHL,JMP,CX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
LEA,POP,SHL,JMP,XOR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
POP,SHL,JMP,XOR,CALL,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,JMP,XOR,CALL,SHR,BP,1234H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
JMP,XOR,CALL,SHR,POP,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,CALL,SHR,POP,LEA,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CALL,SHR,POP,LEA,SHR,SI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
SHR,POP,LEA,SHR,XOR,[BP],BX,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
POP,LEA,SHR,XOR,XOR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,SHR,XOR,XOR,INT,SI,00FFH,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
SHR,XOR,XOR,INT,RET,AX,[BX],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
XOR,XOR,INT,RET,LEA,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,INT,RET,LEA,DEC,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
INT,RET,LEA,DEC,NOP,SI,SP,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
RET,LEA,DEC,NOP,AND,[SI],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
LEA,DEC,NOP,AND,PUSH,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,NOP,AND,PUSH,TEST,BX,[BX],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
NOP,AND,PUSH,TEST,CMP,AX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
AND,PUSH,TEST,CMP,CALL,AX,BX,0,0,0,0,0,0,1,4.0,DATA_DEPENDENCY
PUSH,TEST,CMP,CALL,TEST,SI,[BX],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
TEST,CMP,CALL,TEST,ADD,FAR_LABEL,,0,1,0,0,0,0,0,18.0,ALU_OPTIMAL
CMP,CALL,TEST,ADD,TEST,AX,[BP],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
CALL,TEST,ADD,TEST,PUSH,[SI],DI,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
TEST,ADD,TEST,PUSH,INC,CX,[BP],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
ADD,TEST,PUSH,INC,CMP,BX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
TEST,PUSH,INC,CMP,SHL,SP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,INC,CMP,SHL,CALL,SI,0001H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
INC,CMP,SHL,CALL,RET,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CMP,SHL,CALL,RET,INC,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,CALL,RET,INC,SHL,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
CALL,RET,INC,SHL,SHR,BX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
RET,INC,SHL,SHR,ADD,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,SHL,SHR,ADD,DEC,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,SHR,ADD,DEC,NOP,AX,[BX],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
SHR,ADD,DEC,NOP,PUSH,[BX],,1,0,1,0,1,0,1,10.0,MEMORY_BOUND
ADD,DEC,NOP,PUSH,LEA,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,NOP,PUSH,LEA,PUSH,SI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
NOP,PUSH,LEA,PUSH,XOR,CX,0002H,0,0,1,0,0,1,0,6.0,ALU_OPTIMAL
PUSH,LEA,PUSH,XOR,RET,SI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
LEA,PUSH,XOR,RET,NOP,BX,[BX],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
PUSH,XOR,RET,NOP,POP,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,RET,NOP,POP,OR,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
RET,NOP,POP,OR,SUB,BX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
NOP,POP,OR,SUB,INT,DI,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
POP,OR,SUB,INT,POP,AX,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
OR,SUB,INT,POP,POP,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SUB,INT,POP,POP,AND,SI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
INT,POP,POP,AND,JZ,AX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
POP,POP,AND,JZ,CMP,SP,0001H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
POP,AND,JZ,CMP,SUB,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,JZ,CMP,SUB,AND,AX,1234H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
JZ,CMP,SUB,AND,LEA,DX,[BP],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
CMP,SUB,AND,LEA,PUSH,CX,[BP],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
SUB,AND,LEA,PUSH,AND,[BX],DI,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
AND,LEA,PUSH,AND,AND,BX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
LEA,PUSH,AND,AND,CMP,SP,[DI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
PUSH,AND,AND,CMP,SHR,DX,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
AND,AND,CMP,SHR,JMP,SI,0001H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
AND,CMP,SHR,JMP,PUSH,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CMP,SHR,JMP,PUSH,SHL,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,JMP,PUSH,SHL,LEA,BP,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
JMP,PUSH,SHL,LEA,INC,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,SHL,LEA,INC,TEST,CX,BX,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
SHL,LEA,INC,TEST,INC,DX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,INC,TEST,INC,NOP,[DI],BP,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
INC,TEST,INC,NOP,TEST,SP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,INC,NOP,TEST,PUSH,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
